단지코드,단지명,시도,시군구,읍면동,법정동코드
A10023610,송파kcc아파트,서울특별시,송파구,송파동,1171010400
A10024008,신내역 힐데스하임아파트,서울특별시,중랑구,망우동,1126010500
A10024026,셀립은평,서울특별시,은평구,불광동,1138010300
A10023816,LH서울양원1단지,서울특별시,중랑구,망우동,1126010500
A10023897,위례중앙푸르지오아파트,서울특별시,송파구,장지동,1171010900
A13922110,중계양지대림2차,서울특별시,노원구,중계동,1135010600
A13677206,정릉우성,서울특별시,성북구,정릉동,1129013300
A15703306,등촌주공10단지,서울특별시,강서구,등촌동,1150010200
A10024034,수유역푸르지오시티,서울특별시,강북구,미아동,1130510100
A10028094,압구정하이츠파크,서울특별시,강남구,신사동,1168010700
A10023598,고척아이파크RD,서울특별시,구로구,고척동,1153010600
A13981204,상계불암현대(임대),서울특별시,노원구,상계동,1135010500
A13981001,상계불암대림제2,서울특별시,노원구,상계동,1135010500
A15384101,현대공무원,서울특별시,금천구,시흥동,1154510300
A13610107,길음뉴타운 경남아너스빌,서울특별시,성북구,정릉동,1129013300
A15083602,문래공원한신,서울특별시,영등포구,문래동3가,1156012100
A12185602,신수세양청마루,서울특별시,마포구,신수동,1144011100
A15210207,경남아너스빌,서울특별시,구로구,오류동,1153010800
A14319303,자양현대홈타운10차,서울특별시,광진구,자양동,1121510500
A15679104,흑석청호,서울특별시,동작구,흑석동,1159010500
A10023755,마포한강 J-SKY아파트,서울특별시,마포구,망원동,1144012300
A10023959,홍제역 해링턴플레이스아파트,서울특별시,서대문구,홍제동,1141011100
A13613007,래미안월곡,서울특별시,성북구,하월곡동,1129013600
A10023593,신정동 보람쉬움아파트,서울특별시,양천구,신정동,1147010100
A10023875,DMC센트럴자이,서울특별시,은평구,증산동,1138011000
A10023788,더플레이스충정로 ,서울특별시,중구,중림동,1114017100
A15792602,화곡푸르지오,서울특별시,강서구,화곡동,1150010300
A10028001,금호어울림센터힐아파트,서울특별시,성북구,돈암동,1129010300
A13375903,옥수강변풍림아이원,서울특별시,성동구,옥수동,1120011300
A13820201,올림픽훼밀리타운,서울특별시,송파구,문정동,1171010800
A14083101,브라운스톤용산,서울특별시,용산구,용문동,1117012100
A10023620,방배 현대멤피스 2차 아파트,서울특별시,서초구,방배동,1165010100
A15809402,신월삼정그린뷰,서울특별시,양천구,신월동,1147010300
A15009505,문래두산위브,서울특별시,영등포구,문래동5가,1156012300
A13677401,이편한세상보문,서울특별시,성북구,보문동3가,1129013200
A15187101,신림우방,서울특별시,관악구,신림동,1162010200
A14003103,이촌현대,서울특별시,용산구,이촌동,1117012900
A12115001,한강밤섬자이아파트,서울특별시,마포구,하중동,1144011600
A13410009,강일리버파크5단지,서울특별시,강동구,강일동,1174011000
A13003007,래미안위브,서울특별시,동대문구,답십리동,1123010500
A13508003,대우디오빌플러스,서울특별시,강남구,역삼동,1168010100
A12009203,홍제무악청구1차,서울특별시,서대문구,홍제동,1141011100
A10023694,엠쉐르빌,서울특별시,서초구,서초동,1165010800
A10026734,송파레미니스아파트,서울특별시,송파구,오금동,1171011200
A10023927,송파레이크파크호반써밋1차,서울특별시,송파구,거여동,1171011300
A13551103,압구정한양아파트제1단지,서울특별시,강남구,압구정동,1168011000
A15003701,영등포경남아너스빌,서울특별시,영등포구,영등포동7가,1156010800
A10023606,면목1차두산아파트,서울특별시,중랑구,면목동,1126010100
A12208204,새절역현대아파트,서울특별시,은평구,신사동,1138010900
A10023798,용산원효루미니,서울특별시,용산구,원효로1가,1117011200
A10023835,중랑지웰에스테이트,서울특별시,중랑구,면목동,1126010100
A15279401,고척청솔우성,서울특별시,구로구,고척동,1153010600
A10023665,우림 루미아트,서울특별시,마포구,망원동,1144012300
A15080205,당산동부센트레빌,서울특별시,영등포구,당산동3가,1156011300
A10023971,신반포20차아파트,서울특별시,서초구,잠원동,1165010600
A15303205,관악벽산타운5단지,서울특별시,금천구,시흥동,1154510300
A13980014,공릉해링턴플레이스(구.효성화운트빌),서울특별시,노원구,공릉동,1135010300
A10024018,양원역 금호어울림포레스트아파트,서울특별시,중랑구,망우동,1126010500
A10023979,어바니엘 천호,서울특별시,강동구,천호동,1174010900
A13203002,북한산코오롱하늘채,서울특별시,도봉구,쌍문동,1132010500
A10023516,영등포자이르네,서울특별시,영등포구,대림동,1156013300
A10023543,가양역두산위브아파트,서울특별시,강서구,등촌동,1150010200
A10023395,리마크빌 군자,서울특별시,광진구,중곡동,1121510100
A15283702,고척우성꿈동산,서울특별시,구로구,고척동,1153010600
A15003001,영등포두산위브,서울특별시,영등포구,영등포동,1156010100
A13201201,도봉현대성우,서울특별시,도봉구,도봉동,1132010800
A13203401,쌍문대우파크힐아파트,서울특별시,도봉구,쌍문동,1132010500
A10025770,아크로 리버하임,서울특별시,동작구,흑석동,1159010500
A15607001,흑석동양,서울특별시,동작구,흑석동,1159010500
A13522008,수서주공,서울특별시,강남구,수서동,1168011500
A13008001,신이문금호어울림,서울특별시,동대문구,이문동,1123011000
A15678102,상도삼호,서울특별시,동작구,상도동,1159010200
A10023586,힐스테이트 창경궁,서울특별시,종로구,충신동,1111016700
A10027375,목동힐스테이트,서울특별시,양천구,신정동,1147010100
A13380302,래미안하이리버,서울특별시,성동구,금호동2가,1120011000
A13592601,역삼개나리래미안,서울특별시,강남구,역삼동,1168010100
A14280502,미아동부센트레빌,서울특별시,강북구,미아동,1130510100
A10023560,서대문푸르지오센트럴파크,서울특별시,서대문구,홍제동,1141011100
A10025657,송파 두산위브아파트,서울특별시,송파구,오금동,1171011200
A10023384,용마산모아엘가파크포레,서울특별시,중랑구,면목동,1126010100
A13991015,월계유원,서울특별시,노원구,월계동,1135010200
A10023508,마포더클래시,서울특별시,마포구,아현동,1144010100
A13392307,강변건영,서울특별시,성동구,성수동1가,1120011400
A11054101,창신두산,서울특별시,종로구,창신동,1111017400
A10027909,강남한신휴플러스 8단지,서울특별시,강남구,율현동,1168011300
A14077901,한남힐스테이트,서울특별시,용산구,한남동,1117013100
A13770610,서초아트자이,서울특별시,서초구,서초동,1165010800
A10023551,동작협성휴포레시그니처아파트,서울특별시,동작구,신대방동,1159010900
A15886501,신정학마을3단지,서울특별시,양천구,신정동,1147010100
A10023059,더샵파크솔레이유아파트,서울특별시,강동구,둔촌동,1174010600
A14319010,한강우성아파트,서울특별시,광진구,자양동,1121510500
A10023449,e편한세상 홍제가든플라츠,서울특별시,서대문구,홍은동,1141011800
A10027350,대성유니드아파트,서울특별시,성북구,돈암동,1129010300
A10023489,포레나 당산,서울특별시,영등포구,당산동2가,1156011200
A12078706,홍제청구3차,서울특별시,서대문구,홍제동,1141011100
A10025203,디에이치 아너힐즈,서울특별시,강남구,개포동,1168010300
A13083102,래미안이문2차,서울특별시,동대문구,이문동,1123011000
A15681501,사당4-3우성,서울특별시,동작구,사당동,1159010700
A10023562,홍은동일아파트,서울특별시,서대문구,홍은동,1141011800
A14380409,광장극동1차,서울특별시,광진구,광장동,1121510400
A10024197,위례포레샤인15단지,서울특별시,송파구,거여동,1171011300
A10023515,우장산숲 아이파크,서울특별시,강서구,화곡동,1150010300
A13309101,신금호두산위브,서울특별시,성동구,금호동1가,1120010900
A10023569,장위지웰에스테이트,서울특별시,성북구,장위동,1129013800
A13980903,상계성림(미라보),서울특별시,노원구,상계동,1135010500
A10028172,강남자곡아이파크,서울특별시,강남구,자곡동,1168011200
A13982002,상계한신3차,서울특별시,노원구,상계동,1135010500
A15210212,오류동 영풍마드레빌,서울특별시,구로구,오류동,1153010800
A13080201,답십리대우,서울특별시,동대문구,답십리동,1123010500
A13070301,래미안허브리츠,서울특별시,동대문구,용두동,1123010200
A13876110,송파파인타운3단지,서울특별시,송파구,장지동,1171010900
A13609001,종암우림카이저팰리스,서울특별시,성북구,종암동,1129013500
A13519001,강남신동아파밀리에1단지,서울특별시,강남구,세곡동,1168011100
A13486401,천호현대,서울특별시,강동구,천호동,1174010900
A10023548,정동상림원아파트,서울특별시,중구,정동,1114016700
A10023471,구로오네뜨시티,서울특별시,구로구,구로동,1153010200
A13275303,도봉파크빌2단지,서울특별시,도봉구,도봉동,1132010800
A10023368,회기역 하트리움,서울특별시,동대문구,휘경동,1123010900
A10027364,덕수궁롯데캐슬아파트 ,서울특별시,중구,순화동,1114016800
A10023478,한일휴니스빌,서울특별시,노원구,공릉동,1135010300
A13713001,양재리본타워1단지,서울특별시,서초구,양재동,1165010200
A14375302,워커힐푸르지오,서울특별시,광진구,광장동,1121510400
A10027571,개포4차현대아파트,서울특별시,강남구,일원동,1168011400
A10023539,한일베라체캠퍼스,서울특별시,동대문구,회기동,1123010800
A13003002,답십리동서울한양,서울특별시,동대문구,답십리동,1123010500
A12185003,SH성산아파트,서울특별시,마포구,성산동,1144012500
A15303204,벽산6,서울특별시,금천구,시흥동,1154510300
A13876108,송파파인타운6단지,서울특별시,송파구,장지동,1171010900
A15809002,신정이펜하우스2단지,서울특별시,양천구,신정동,1147010100
A14021001,한남동리첸시아,서울특별시,용산구,한남동,1117013100
A10023858,용산데시앙포레아파트,서울특별시,용산구,효창동,1117011900
A10023482,힐스테이트 홍은포레스트 아파트,서울특별시,서대문구,홍은동,1141011800
A10026249,송파레미니스2단지,서울특별시,송파구,오금동,1171011200
A10026526,대치풍림아이원3.4차아파트 ,서울특별시,강남구,대치동,1168010600
A12283602,녹번JR아파트,서울특별시,은평구,녹번동,1138010200
A10023467,호반베르디움 스테이원,서울특별시,은평구,대조동,1138010600
A10023462,반포르엘2차,서울특별시,서초구,잠원동,1165010600
A15805301,목동부영그린타운3차,서울특별시,양천구,목동,1147010200
A13599303,개포주공6단지,서울특별시,강남구,개포동,1168010300
A15603007,상도래미안1차제2,서울특별시,동작구,상도동,1159010200
A12123001,망원휴먼빌아파트,서울특별시,마포구,망원동,1144012300
A10023565,개포6차우성아파트,서울특별시,강남구,개포동,1168010300
A15010203,양평벽산,서울특별시,영등포구,양평동2가,1156012600
A14375301,광장힐스테이트,서울특별시,광진구,광장동,1121510400
A13086705,청량리미주,서울특별시,동대문구,청량리동,1123010700
A12275201,북한산래미안,서울특별시,은평구,불광동,1138010300
A13186905,신내라이프미성,서울특별시,중랑구,신내동,1126010600
A13788003,서초삼성래미안,서울특별시,서초구,서초동,1165010800
